2018-12-22 00:00:00  3.394  1.642  999.73  7.622  85.818  0.994
2018-12-22 01:00:00  3.411  1.153  1000.05  7.604  85.026  0.990
2018-12-22 02:00:00  3.052  1.113  1000.26  7.636  85.024  1.000
2018-12-22 03:00:00  3.280  1.316  1000.70  7.520  85.487  1.000
2018-12-22 04:00:00  3.615  1.226  1000.93  7.535  85.903  1.000
2018-12-22 05:00:00  3.511  0.753  1001.32  7.528  84.091  1.000
2018-12-22 06:00:00  3.464  0.402  1001.78  7.333  84.011  1.000
2018-12-22 07:00:00  3.310  0.011  1002.53  7.511  84.671  1.000
2018-12-22 08:00:00  2.995  -0.388  1003.38  7.599  85.042  0.995
2018-12-22 09:00:00  2.176  -0.696  1004.03  7.704  85.365  0.974
2018-12-22 10:00:00  3.219  0.251  1005.25  7.944  85.578  0.899
2018-12-22 11:00:00  3.175  0.501  1005.74  7.973  85.834  0.550
2018-12-22 12:00:00  3.535  0.522  1006.18  7.963  85.543  0.436
2018-12-22 13:00:00  4.178  0.807  1006.99  7.981  84.940  0.713
2018-12-22 14:00:00  4.635  0.701  1007.19  8.025  85.421  0.967
2018-12-22 15:00:00  4.103  0.552  1007.85  8.057  85.497  0.933
2018-12-22 16:00:00  3.961  0.908  1008.01  8.096  84.827  0.931
2018-12-22 17:00:00  4.080  1.265  1008.79  7.988  80.543  0.989
2018-12-22 18:00:00  4.356  0.911  1009.09  7.884  81.117  0.990
2018-12-22 19:00:00  4.427  0.431  1009.49  7.814  84.013  0.970
2018-12-22 20:00:00  4.340  -0.416  1010.01  7.826  84.765  0.977
2018-12-22 21:00:00  4.325  -0.847  1010.06  7.896  86.101  0.971
2018-12-22 22:00:00  4.938  -0.374  1010.69  8.047  80.774  0.975
2018-12-22 23:00:00  5.795  -0.499  1011.37  8.120  81.436  0.995
2018-12-23 00:00:00  5.523  -1.718  1011.20  8.071  78.151  1.000
2018-12-23 01:00:00  4.525  -1.951  1011.28  8.074  80.304  1.000
2018-12-23 02:00:00  4.357  -1.934  1011.46  7.943  78.543  0.973
2018-12-23 03:00:00  4.189  -1.643  1012.15  7.895  78.782  0.990
2018-12-23 04:00:00  4.388  -1.901  1011.46  7.835  80.415  0.955
2018-12-23 05:00:00  4.449  -2.112  1012.10  7.835  80.425  0.812
2018-12-23 06:00:00  4.514  -2.613  1011.85  7.784  81.047  0.814
2018-12-23 07:00:00  4.223  -3.103  1012.37  7.753  79.584  0.762
2018-12-23 08:00:00  3.938  -3.356  1012.98  7.744  79.694  0.775
2018-12-23 09:00:00  3.425  -3.546  1012.90  7.717  79.885  0.539
2018-12-23 10:00:00  2.631  -2.602  1013.79  7.615  81.031  0.242
2018-12-23 11:00:00  2.886  -2.288  1013.95  7.584  81.771  0.365
2018-12-23 12:00:00  3.042  -2.355  1013.91  7.510  81.221  0.362
2018-12-23 13:00:00  2.643  -3.246  1013.84  7.417  78.860  0.422
2018-12-23 14:00:00  2.031  -4.247  1013.76  7.409  75.924  0.540
2018-12-23 15:00:00  1.234  -4.373  1014.17  7.416  77.319  0.423
2018-12-23 16:00:00  0.280  -4.161  1014.48  7.390  79.329  0.427
2018-12-23 17:00:00  -0.832  -3.596  1015.27  7.397  80.290  0.657
2018-12-23 18:00:00  -1.615  -3.735  1015.94  7.237  82.678  0.432
2018-12-23 19:00:00  -2.999  -4.718  1016.98  6.948  84.964  0.447
2018-12-23 20:00:00  -4.211  -5.429  1018.12  6.682  87.149  0.364
2018-12-23 21:00:00  -4.340  -5.797  1019.28  6.457  88.024  0.343
2018-12-23 22:00:00  -3.323  -4.954  1020.42  6.304  79.749  0.245
2018-12-23 23:00:00  -2.273  -5.083  1021.50  6.167  79.119  0.033
2018-12-24 00:00:00  -1.416  -5.094  1021.93  6.173  77.429  0.042
2018-12-24 01:00:00  -0.528  -5.651  1022.72  6.382  74.658  0.214
2018-12-24 02:00:00  0.364  -6.007  1023.71  6.713  71.219  0.495
2018-12-24 03:00:00  1.324  -5.720  1024.68  6.995  70.356  0.492
2018-12-24 04:00:00  2.289  -5.983  1025.13  7.242  70.699  0.405
2018-12-24 05:00:00  3.236  -6.048  1026.07  7.384  70.613  0.556
2018-12-24 06:00:00  4.064  -5.880  1026.89  7.489  70.561  0.389
2018-12-24 07:00:00  4.380  -5.424  1027.52  7.604  70.356  0.435
2018-12-24 08:00:00  5.043  -4.635  1027.95  7.717  69.708  1.000
2018-12-24 09:00:00  6.188  -3.930  1028.89  7.811  68.326  0.995
2018-12-24 10:00:00  5.062  -3.458  1029.75  7.836  64.860  1.000
2018-12-24 11:00:00  5.602  -2.394  1029.46  7.750  66.391  0.826
2018-12-24 12:00:00  6.623  -1.584  1029.44  7.759  67.806  0.385
2018-12-24 13:00:00  7.445  -1.135  1029.14  7.881  69.515  0.137
2018-12-24 14:00:00  7.605  -1.398  1029.56  7.978  69.732  0.388
2018-12-24 15:00:00  7.775  -1.032  1029.44  8.031  69.987  0.670
2018-12-24 16:00:00  8.267  -1.308  1029.47  8.019  70.870  1.000
2018-12-24 17:00:00  8.723  -1.708  1029.70  7.968  73.528  1.000
2018-12-24 18:00:00  8.872  -1.847  1029.74  7.948  76.055  1.000
2018-12-24 19:00:00  8.969  -1.639  1029.95  7.889  77.736  1.000
2018-12-24 20:00:00  9.627  -1.165  1029.93  7.787  78.310  0.983
2018-12-24 21:00:00  10.068  -1.046  1030.18  7.639  79.660  0.775
2018-12-24 22:00:00  9.450  -1.393  1029.88  7.514  82.504  0.991
2018-12-24 23:00:00  9.227  -1.724  1029.88  7.477  80.762  0.933
2018-12-25 00:00:00  8.799  -1.785  1030.02  7.496  79.345  0.985
2018-12-25 01:00:00  8.762  -1.454  1029.42  7.515  82.339  1.000
2018-12-25 02:00:00  8.951  -1.202  1029.23  7.487  85.852  0.972
2018-12-25 03:00:00  8.815  -0.992  1029.17  7.442  90.156  0.925
2018-12-25 04:00:00  8.141  -1.361  1028.57  7.404  92.185  0.682
2018-12-25 05:00:00  7.666  -1.619  1028.70  7.363  91.880  0.877
2018-12-25 06:00:00  7.451  -1.592  1028.69  7.339  90.712  0.932
2018-12-25 07:00:00  7.182  -1.618  1028.67  7.275  89.444  0.956
2018-12-25 08:00:00  7.033  -1.404  1028.52  7.205  88.184  0.971
2018-12-25 09:00:00  6.833  -1.136  1028.55  7.061  88.676  0.932
2018-12-25 10:00:00  6.673  -0.796  1028.52  7.367  89.847  0.967
2018-12-25 11:00:00  6.731  -0.681  1028.10  7.310  89.549  0.965
2018-12-25 12:00:00  7.168  -0.715  1027.50  7.277  91.764  0.987
2018-12-25 13:00:00  7.317  -0.886  1027.11  7.425  93.863  1.000
2018-12-25 14:00:00  6.913  -1.233  1027.25  7.675  94.400  1.000
2018-12-25 15:00:00  6.186  -1.271  1027.21  8.005  93.881  1.000
2018-12-25 16:00:00  5.401  -0.609  1026.87  8.351  92.777  0.980
2018-12-25 17:00:00  5.024  0.299  1026.60  8.544  94.280  0.965
2018-12-25 18:00:00  6.241  0.654  1026.52  8.621  94.308  0.798
2018-12-25 19:00:00  6.781  0.072  1026.93  8.706  97.075  0.947
2018-12-25 20:00:00  6.234  -0.291  1026.49  8.747  97.815  0.847
2018-12-25 21:00:00  5.848  0.042  1026.15  8.795  98.213  0.892
2018-12-25 22:00:00  5.882  -0.362  1025.96  8.772  99.172  0.964
2018-12-25 23:00:00  5.901  -0.349  1025.77  8.854  99.661  0.917
2018-12-26 00:00:00  6.128  -0.322  1025.91  8.945  100.663  0.986
2018-12-26 01:00:00  6.948  -0.104  1025.48  8.890  100.163  0.964
2018-12-26 02:00:00  7.353  0.478  1025.40  8.814  97.215  0.968
2018-12-26 03:00:00  7.142  1.201  1025.32  8.830  95.526  0.970
2018-12-26 04:00:00  6.880  1.722  1024.97  8.876  95.034  0.990
2018-12-26 05:00:00  6.735  2.109  1024.65  8.905  95.574  1.000
2018-12-26 06:00:00  6.920  2.456  1024.41  8.940  96.716  0.980
2018-12-26 07:00:00  7.055  2.623  1024.52  8.959  97.087  1.000
2018-12-26 08:00:00  6.690  2.863  1024.40  8.977  96.758  1.000
2018-12-26 09:00:00  6.681  3.355  1024.49  9.005  96.290  1.000
2018-12-26 10:00:00  6.381  3.638  1024.13  8.871  93.261  0.995
2018-12-26 11:00:00  6.597  3.808  1023.81  8.834  92.853  1.000
2018-12-26 12:00:00  6.819  3.222  1023.45  8.792  92.998  0.996
2018-12-26 13:00:00  6.445  3.159  1022.89  8.772  92.653  0.972
2018-12-26 14:00:00  6.856  3.276  1022.64  8.823  92.135  0.854
2018-12-26 15:00:00  7.238  2.745  1022.45  8.859  92.793  0.769
2018-12-26 16:00:00  7.360  2.358  1022.23  8.851  94.182  0.382
2018-12-26 17:00:00  7.221  2.099  1021.92  8.812  95.123  0.266
2018-12-26 18:00:00  7.132  2.258  1021.52  8.761  95.488  0.307
2018-12-26 19:00:00  7.772  2.069  1021.55  8.753  95.434  0.640
2018-12-26 20:00:00  8.283  1.557  1021.29  8.768  95.484  0.852
2018-12-26 21:00:00  8.219  0.786  1021.27  8.793  95.692  0.909
2018-12-26 22:00:00  7.584  0.325  1021.00  8.922  93.367  0.737
2018-12-26 23:00:00  7.017  -0.201  1021.00  8.854  91.780  0.584
2018-12-27 00:00:00  6.190  -0.084  1020.93  8.759  90.853  0.523
2018-12-27 01:00:00  6.206  0.781  1020.61  8.602  91.918  0.543
2018-12-27 02:00:00  6.983  1.180  1020.86  8.606  94.238  0.887
2018-12-27 03:00:00  6.960  0.930  1020.66  8.714  94.980  1.000
2018-12-27 04:00:00  7.687  0.359  1020.27  8.883  93.754  0.956
2018-12-27 05:00:00  8.336  -0.582  1020.30  8.986  91.073  0.690
2018-12-27 06:00:00  7.966  -1.304  1020.11  8.968  89.845  0.295
2018-12-27 07:00:00  7.469  -1.935  1020.38  8.877  90.407  0.177
2018-12-27 08:00:00  6.830  -1.686  1020.55  8.749  91.134  0.121
2018-12-27 09:00:00  6.782  -1.307  1020.63  8.644  92.781  0.212
2018-12-27 10:00:00  6.415  -0.526  1020.87  8.803  89.528  0.201
2018-12-27 11:00:00  6.268  -0.628  1020.82  8.684  89.284  0.504
2018-12-27 12:00:00  6.364  -0.934  1020.73  8.720  89.743  0.730
2018-12-27 13:00:00  5.894  -1.772  1020.95  8.804  86.238  0.681
2018-12-27 14:00:00  5.153  -2.065  1021.01  8.856  81.729  0.664
2018-12-27 15:00:00  4.764  -2.033  1021.02  8.824  79.117  0.584
2018-12-27 16:00:00  4.424  -2.390  1021.28  8.797  83.053  0.519
2018-12-27 17:00:00  3.943  -2.644  1021.44  8.737  87.367  0.410
2018-12-27 18:00:00  3.634  -2.818  1021.71  8.725  88.248  0.441
2018-12-27 19:00:00  3.622  -2.808  1022.16  8.720  85.863  0.548
2018-12-27 20:00:00  3.920  -2.475  1022.60  8.702  81.187  0.727
2018-12-27 21:00:00  4.185  -2.319  1022.90  8.699  76.015  0.811
2018-12-27 22:00:00  3.090  -0.343  1022.79  8.689  78.304  0.689
2018-12-27 23:00:00  2.944  0.739  1022.82  8.640  76.980  0.882
2018-12-28 00:00:00  2.509  0.921  1022.95  8.573  77.541  0.763
2018-12-28 01:00:00  2.381  1.194  1022.67  8.497  79.648  0.756
2018-12-28 02:00:00  2.669  1.292  1022.87  8.484  82.568  0.893
2018-12-28 03:00:00  2.659  1.252  1023.09  8.465  86.621  0.989
2018-12-28 04:00:00  2.250  1.341  1022.71  8.417  91.932  1.000
2018-12-28 05:00:00  2.228  2.023  1022.36  8.417  97.057  1.000
2018-12-28 06:00:00  3.087  2.418  1022.36  8.429  99.772  1.000
2018-12-28 07:00:00  4.477  2.545  1022.39  8.445  99.563  1.000
2018-12-28 08:00:00  6.229  2.468  1022.63  8.494  96.459  1.000
2018-12-28 09:00:00  6.889  2.266  1022.81  8.600  90.457  0.984
2018-12-28 10:00:00  6.651  2.450  1022.65  8.844  79.963  0.888
2018-12-28 11:00:00  6.232  3.287  1022.26  8.767  82.726  0.864
2018-12-28 12:00:00  7.202  3.506  1022.26  8.661  87.251  0.962
2018-12-28 13:00:00  8.228  2.520  1022.00  8.612  88.872  0.996
2018-12-28 14:00:00  8.190  2.368  1022.17  8.644  87.670  1.000
2018-12-28 15:00:00  8.134  2.381  1022.21  8.769  87.416  0.951
2018-12-28 16:00:00  8.174  0.235  1022.49  9.023  86.697  0.686
2018-12-28 17:00:00  7.717  -2.763  1022.97  9.303  85.108  0.507
2018-12-28 18:00:00  7.133  -4.645  1023.49  9.287  86.872  0.433
2018-12-28 19:00:00  6.862  -5.158  1024.81  9.026  89.862  0.712
2018-12-28 20:00:00  5.838  -4.509  1024.82  8.704  90.283  0.966
2018-12-28 21:00:00  5.960  -3.700  1025.47  8.451  90.861  0.989
2018-12-28 22:00:00  5.331  -3.064  1025.51  8.487  89.910  1.000
2018-12-28 23:00:00  5.514  -2.606  1025.76  8.300  89.211  1.000
2018-12-29 00:00:00  4.489  -1.495  1025.47  8.149  88.553  1.000
2018-12-29 01:00:00  4.061  0.280  1024.75  8.023  87.602  1.000
2018-12-29 02:00:00  3.405  2.217  1024.08  8.033  86.095  1.000
2018-12-29 03:00:00  3.485  3.323  1023.58  7.990  84.087  1.000
2018-12-29 04:00:00  3.441  4.158  1022.87  7.915  84.107  1.000
2018-12-29 05:00:00  2.596  6.897  1021.01  7.848  88.993  1.000
2018-12-29 06:00:00  2.477  8.403  1018.85  7.703  89.958  0.991
2018-12-29 07:00:00  1.648  9.391  1017.38  7.528  88.581  0.995
2018-12-29 08:00:00  6.051  9.583  1015.30  7.815  93.684  1.000
2018-12-29 09:00:00  11.057  6.409  1013.83  9.235  89.637  0.637
2018-12-29 10:00:00  11.824  6.196  1012.55  9.942  88.630  0.597
2018-12-29 11:00:00  12.339  3.916  1012.17  9.782  87.600  0.964
2018-12-29 12:00:00  12.192  0.900  1011.46  9.681  86.936  0.965
2018-12-29 13:00:00  11.510  -1.102  1010.83  9.615  86.537  0.796
2018-12-29 14:00:00  12.796  -4.641  1011.32  9.208  90.313  0.967
2018-12-29 15:00:00  13.212  -10.550  1013.00  8.844  91.041  0.829
2018-12-29 16:00:00  9.960  -15.037  1015.44  8.382  88.908  0.526
2018-12-29 17:00:00  6.375  -14.732  1018.29  8.034  85.614  0.226
2018-12-29 18:00:00  5.342  -12.195  1020.71  7.977  88.393  0.277
2018-12-29 19:00:00  5.098  -10.130  1022.64  8.174  89.573  0.133
2018-12-29 20:00:00  6.200  -9.253  1023.93  8.341  85.991  0.825
2018-12-29 21:00:00  6.561  -8.352  1024.68  8.434  81.492  1.000
2018-12-29 22:00:00  6.585  -7.321  1025.45  8.519  81.338  1.000
2018-12-29 23:00:00  6.917  -6.401  1025.45  8.633  84.221  0.239
2018-12-30 00:00:00  7.540  -5.728  1026.13  8.649  88.204  0.962
2018-12-30 01:00:00  7.538  -5.001  1026.03  8.606  90.361  1.000
2018-12-30 02:00:00  7.787  -4.908  1026.78  8.550  90.748  1.000
2018-12-30 03:00:00  7.270  -4.499  1027.42  8.501  90.570  1.000
2018-12-30 04:00:00  7.055  -3.519  1027.08  8.401  91.437  1.000
2018-12-30 05:00:00  6.204  -3.123  1027.08  8.337  91.916  0.990
2018-12-30 06:00:00  5.451  -1.893  1026.60  8.252  91.738  0.877
2018-12-30 07:00:00  5.269  -0.884  1026.83  8.170  90.060  0.782
2018-12-30 08:00:00  4.768  0.048  1027.34  8.120  89.147  0.952
2018-12-30 09:00:00  4.534  1.407  1027.12  8.078  90.036  0.973
2018-12-30 10:00:00  5.018  2.502  1027.38  8.216  92.322  0.990
2018-12-30 11:00:00  4.610  2.532  1027.14  8.174  93.110  1.000
2018-12-30 12:00:00  4.270  2.986  1027.00  8.198  92.305  1.000
2018-12-30 13:00:00  3.955  3.616  1026.20  8.237  91.118  1.000
2018-12-30 14:00:00  3.835  3.412  1026.01  8.329  91.063  1.000
2018-12-30 15:00:00  3.535  3.004  1026.22  8.517  92.831  1.000
2018-12-30 16:00:00  3.937  2.678  1026.02  8.776  94.559  0.996
2018-12-30 17:00:00  5.118  1.192  1025.94  9.092  92.524  0.995
2018-12-30 18:00:00  5.957  -0.758  1026.37  9.336  85.666  0.989
